,Date,Dow Jones
4584,2001-09-24,8603.8604
4585,2001-09-21,8235.8096
4586,2001-09-20,8376.2100
4587,2001-09-19,8759.1299
4588,2001-09-18,8903.4004
4589,2001-09-17,8920.7002
4590,2001-09-10,9605.5098
4591,2001-09-07,9605.8496
4592,2001-09-06,9840.8398
4593,2001-09-05,10033.2695
4594,2001-09-04,9997.4902
4595,2001-08-31,9949.7500
4596,2001-08-30,9919.5801
4597,2001-08-29,10090.9004
4598,2001-08-28,10222.0303
4599,2001-08-27,10382.3496
4600,2001-08-24,10423.1699
4601,2001-08-23,10229.1504
4602,2001-08-22,10276.9004
4603,2001-08-21,10174.1396
4604,2001-08-20,10320.0703
4605,2001-08-17,10240.7803
4606,2001-08-16,10392.5195
4607,2001-08-15,10345.9502
4608,2001-08-14,10412.1699
4609,2001-08-13,10415.9102
4610,2001-08-10,10416.2500
4611,2001-08-09,10298.5596
4612,2001-08-08,10293.5000
4613,2001-08-07,10458.7402
4614,2001-08-06,10401.3096
4615,2001-08-03,10512.7803
4616,2001-08-02,10551.1797
4617,2001-08-01,10510.0098
4618,2001-07-31,10522.8096
4619,2001-07-30,10401.7197
4620,2001-07-27,10416.6699
4621,2001-07-26,10455.6299
4622,2001-07-25,10405.6699
4623,2001-07-24,10241.1201
4624,2001-07-23,10424.4199
4625,2001-07-20,10576.6504
4626,2001-07-19,10610.0000
4627,2001-07-18,10569.8301
4628,2001-07-17,10606.3896
4629,2001-07-16,10472.1201
4630,2001-07-13,10539.0596
4631,2001-07-12,10478.9902
4632,2001-07-11,10241.0195
4633,2001-07-10,10175.6396
4634,2001-07-09,10299.4004
4635,2001-07-06,10252.6797
4636,2001-07-05,10479.8604
4637,2001-07-03,10571.1104
4638,2001-07-02,10593.7197
4639,2001-06-29,10502.4004
4640,2001-06-28,10566.2100
4641,2001-06-27,10434.8398
4642,2001-06-26,10472.4805
4643,2001-06-25,10504.2197
4644,2001-06-22,10604.5898
4645,2001-06-21,10715.4297
4646,2001-06-20,10647.3301
4647,2001-06-19,10596.6699
4648,2001-06-18,10645.3799
4649,2001-06-15,10623.6396
4650,2001-06-14,10690.1299
4651,2001-06-13,10871.6201
4652,2001-06-12,10948.3799
4653,2001-06-11,10922.0898
4654,2001-06-08,10977.0000
4655,2001-06-07,11090.7402
4656,2001-06-06,11070.2402
4657,2001-06-05,11175.8398
4658,2001-06-04,11061.5195
4659,2001-06-01,10990.4102
4660,2001-05-31,10911.9404
4661,2001-05-30,10872.6396
4662,2001-05-29,11039.1396
4663,2001-05-25,11005.3701
4664,2001-05-24,11122.4199
4665,2001-05-23,11105.5098
4666,2001-05-22,11257.2402
4667,2001-05-21,11337.9199
4668,2001-05-18,11301.7402
4669,2001-05-17,11248.5801
4670,2001-05-16,11215.9199
4671,2001-05-15,10872.9697
4672,2001-05-14,10877.3301
4673,2001-05-11,10821.3096
4674,2001-05-10,10910.4404
4675,2001-05-09,10866.9805
4676,2001-05-08,10883.5098
4677,2001-05-07,10935.1699
4678,2001-05-04,10951.2402
4679,2001-05-03,10796.6504
4680,2001-05-02,10876.6797
4681,2001-05-01,10898.3398
4682,2001-04-30,10734.9697
4683,2001-04-27,10810.0498
4684,2001-04-26,10692.3496
4685,2001-04-25,10625.2002
4686,2001-04-24,10454.3398
4687,2001-04-23,10532.2305
4688,2001-04-20,10579.8496
4689,2001-04-19,10693.7100
4690,2001-04-18,10615.8301
4691,2001-04-17,10216.7305
4692,2001-04-16,10158.5596
4693,2001-04-12,10126.9404
4694,2001-04-11,10013.4697
4695,2001-04-10,10102.7402
4696,2001-04-09,9845.1504
4697,2001-04-06,9791.0898
4698,2001-04-05,9918.0498
4699,2001-04-04,9515.4199
4700,2001-04-03,9485.7100
4701,2001-04-02,9777.9297
4702,2001-03-30,9878.7803
4703,2001-03-29,9799.0596
4704,2001-03-28,9785.3496
4705,2001-03-27,9947.5400
4706,2001-03-26,9687.5303
4707,2001-03-23,9504.7803
4708,2001-03-22,9389.4805
4709,2001-03-21,9487.0000
4710,2001-03-20,9720.7598
4711,2001-03-19,9959.1104
4712,2001-03-16,9823.4102
4713,2001-03-15,10031.2803
4714,2001-03-14,9973.4600
4715,2001-03-13,10290.7998
4716,2001-03-12,10208.2500
4717,2001-03-09,10644.6201
4718,2001-03-08,10858.2500
4719,2001-03-07,10729.5996
4720,2001-03-06,10591.2197
4721,2001-03-05,10562.2998
4722,2001-03-02,10466.3096
4723,2001-03-01,10450.1396
4724,2001-02-28,10495.2803
4725,2001-02-27,10636.8799
4726,2001-02-26,10642.5303
4727,2001-02-23,10441.9004
4728,2001-02-22,10526.8096
4729,2001-02-21,10526.5801
4730,2001-02-20,10730.8799
4731,2001-02-16,10799.8203
4732,2001-02-15,10891.0195
4733,2001-02-14,10795.4102
4734,2001-02-13,10903.3203
4735,2001-02-12,10946.7695
4736,2001-02-09,10781.4502
4737,2001-02-08,10880.5498
4738,2001-02-07,10946.7197
4739,2001-02-06,10957.4199
4740,2001-02-05,10965.8496
4741,2001-02-02,10864.0996
4742,2001-02-01,10983.6299
4743,2001-01-31,10887.3604
4744,2001-01-30,10881.2002
4745,2001-01-29,10702.1904
4746,2001-01-26,10659.9805
4747,2001-01-25,10729.5195
4748,2001-01-24,10646.9697
4749,2001-01-23,10649.8096
4750,2001-01-22,10578.2402
4751,2001-01-19,10587.5898
4752,2001-01-18,10678.2803
4753,2001-01-17,10584.3398
4754,2001-01-16,10652.6602
4755,2001-01-12,10525.3799
4756,2001-01-11,10609.5498
4757,2001-01-10,10604.2695
4758,2001-01-09,10572.5498
4759,2001-01-08,10621.3496
4760,2001-01-05,10662.0098
4761,2001-01-04,10912.4102
4762,2001-01-03,10945.7500
4763,2001-01-02,10646.1504
4764,2000-12-29,10787.9902
4765,2000-12-28,10868.7598
4766,2000-12-27,10803.1602
4767,2000-12-26,10692.4404
4768,2000-12-22,10635.5596
4769,2000-12-21,10487.2900
4770,2000-12-20,10318.9297
4771,2000-12-19,10584.3701
4772,2000-12-18,10645.4199
4773,2000-12-15,10434.9600
4774,2000-12-14,10674.9902
4775,2000-12-13,10794.4404
4776,2000-12-12,10768.2695
4777,2000-12-11,10725.7998
4778,2000-12-08,10712.9102
4779,2000-12-07,10617.3604
4780,2000-12-06,10664.3799
4781,2000-12-05,10898.7197
4782,2000-12-04,10560.9502
4783,2000-12-01,10373.5400
4784,2000-11-30,10414.4902
4785,2000-11-29,10629.1104
4786,2000-11-28,10507.5801
4787,2000-11-27,10546.0703
4788,2000-11-24,10470.2305
4789,2000-11-22,10399.3203
4790,2000-11-21,10494.5000
4791,2000-11-20,10462.6504
4792,2000-11-17,10629.8701
4793,2000-11-16,10656.0303
4794,2000-11-15,10707.5996
4795,2000-11-14,10681.0596
4796,2000-11-13,10517.2500
4797,2000-11-10,10602.9502
4798,2000-11-09,10834.2500
4799,2000-11-08,10907.0596
4800,2000-11-07,10952.1797
4801,2000-11-06,10977.2100
4802,2000-11-03,10817.9502
4803,2000-11-02,10880.5098
4804,2000-11-01,10899.4697
4805,2000-10-31,10971.1396
4806,2000-10-30,10835.7695
4807,2000-10-27,10590.6201
4808,2000-10-26,10380.1201
4809,2000-10-25,10326.4805
4810,2000-10-24,10393.0703
4811,2000-10-23,10271.7197
4812,2000-10-20,10226.5898
4813,2000-10-19,10142.9805
4814,2000-10-18,9975.0195
4815,2000-10-17,10089.7100
4816,2000-10-16,10238.7998
4817,2000-10-13,10192.1797
4818,2000-10-12,10034.5801
4819,2000-10-11,10413.7900
4820,2000-10-10,10524.4004
4821,2000-10-09,10568.4297
4822,2000-10-06,10596.5400
4823,2000-10-05,10724.9199
4824,2000-10-04,10784.4805
4825,2000-10-03,10719.7402
4826,2000-10-02,10700.1299
4827,2000-09-29,10650.9199
4828,2000-09-28,10824.0596
4829,2000-09-27,10628.3604
4830,2000-09-26,10631.3203
4831,2000-09-25,10808.1504
4832,2000-09-22,10847.3701
4833,2000-09-21,10765.5195
4834,2000-09-20,10687.9199
4835,2000-09-19,10789.2900
4836,2000-09-18,10808.5195
4837,2000-09-15,10927.0000
4838,2000-09-14,11087.4697
4839,2000-09-13,11182.1797
4840,2000-09-12,11233.2305
4841,2000-09-11,11195.4902
4842,2000-09-08,11220.6504
4843,2000-09-07,11259.8701
4844,2000-09-06,11310.6396
4845,2000-09-05,11260.6104
4846,2000-09-01,11238.7803
4847,2000-08-31,11215.0996
4848,2000-08-30,11103.0098
4849,2000-08-29,11215.0996
4850,2000-08-28,11252.8398
4851,2000-08-25,11192.6299
4852,2000-08-24,11182.7402
4853,2000-08-23,11144.6504
4854,2000-08-22,11139.1504
4855,2000-08-21,11079.8096
4856,2000-08-18,11046.4805
4857,2000-08-17,11055.6396
4858,2000-08-16,11008.3896
4859,2000-08-15,11067.0000
4860,2000-08-14,11176.1396
4861,2000-08-11,11027.7998
4862,2000-08-10,10908.7598
4863,2000-08-09,10905.8301
4864,2000-08-08,10976.8896
4865,2000-08-07,10867.0098
4866,2000-08-04,10767.7500
4867,2000-08-03,10706.5801
4868,2000-08-02,10687.5303
4869,2000-08-01,10606.9502
4870,2000-07-31,10521.9805
4871,2000-07-28,10511.1699
4872,2000-07-27,10586.1299
4873,2000-07-26,10516.4805
4874,2000-07-25,10699.9697
4875,2000-07-24,10685.1201
4876,2000-07-21,10733.5596
4877,2000-07-20,10843.8701
4878,2000-07-19,10696.0801
4879,2000-07-18,10739.9199
4880,2000-07-17,10804.2695
4881,2000-07-14,10812.7500
4882,2000-07-13,10788.7100
4883,2000-07-12,10783.7598
4884,2000-07-11,10727.1904
4885,2000-07-10,10646.5801
4886,2000-07-07,10635.9805
4887,2000-07-06,10481.4697
4888,2000-07-05,10483.5996
4889,2000-07-03,10560.6699
4890,2000-06-30,10447.8896
4891,2000-06-29,10398.0400
4892,2000-06-28,10527.7900
4893,2000-06-27,10504.4600
4894,2000-06-26,10542.9902
4895,2000-06-23,10404.7500
4896,2000-06-22,10376.1201
4897,2000-06-21,10497.7402
4898,2000-06-20,10435.1602
4899,2000-06-19,10557.8398
4900,2000-06-16,10449.2998
4901,2000-06-15,10714.8203
4902,2000-06-14,10687.9502
4903,2000-06-13,10621.8398
4904,2000-06-12,10564.2100
4905,2000-06-09,10614.0596
4906,2000-06-08,10668.7197
4907,2000-06-07,10812.8604
4908,2000-06-06,10735.5703
4909,2000-06-05,10815.2998
4910,2000-06-02,10794.7598
4911,2000-06-01,10652.2002
4912,2000-05-31,10522.3301
4913,2000-05-30,10527.1299
4914,2000-05-26,10299.2402
4915,2000-05-25,10323.9199
4916,2000-05-24,10535.3496
4917,2000-05-23,10422.2695
4918,2000-05-22,10542.5498
4919,2000-05-19,10626.8496
4920,2000-05-18,10777.2803
4921,2000-05-17,10769.7402
4922,2000-05-16,10934.5703
4923,2000-05-15,10807.7803
4924,2000-05-12,10609.3701
4925,2000-05-11,10545.9697
4926,2000-05-10,10367.7803
4927,2000-05-09,10536.7500
4928,2000-05-08,10603.6299
4929,2000-05-05,10577.8604
4930,2000-05-04,10412.4902
4931,2000-05-03,10480.1299
4932,2000-05-02,10731.1201
4933,2000-05-01,10811.7803
4934,2000-04-28,10733.9102
4935,2000-04-27,10888.0996
4936,2000-04-26,10945.5000
4937,2000-04-25,11124.8203
4938,2000-04-24,10906.0996
4939,2000-04-20,10844.0498
4940,2000-04-19,10674.9600
4941,2000-04-18,10767.4199
4942,2000-04-17,10582.5098
4943,2000-04-14,10305.7695
4944,2000-04-13,10923.5498
4945,2000-04-12,11125.1299
4946,2000-04-11,11287.0801
4947,2000-04-10,11186.5596
4948,2000-04-07,11111.4805
4949,2000-04-06,11114.2695
4950,2000-04-05,11033.9199
4951,2000-04-04,11164.8398
4952,2000-04-03,11221.9297
4953,2000-03-31,10921.9199
4954,2000-03-30,10980.2500
4955,2000-03-29,11018.7197
4956,2000-03-28,10936.1104
4957,2000-03-27,11025.8496
4958,2000-03-24,11112.7197
4959,2000-03-23,11119.8604
4960,2000-03-22,10866.7002
4961,2000-03-21,10907.3398
4962,2000-03-20,10680.2402
4963,2000-03-17,10595.2305
4964,2000-03-16,10630.5996
4965,2000-03-15,10131.4102
4966,2000-03-14,9811.2402
4967,2000-03-13,9947.1299
4968,2000-03-10,9928.8203
4969,2000-03-09,10010.7305
4970,2000-03-08,9856.5303
4971,2000-03-07,9796.0303
4972,2000-03-06,10170.5000
4973,2000-03-03,10367.2002
4974,2000-03-02,10164.9199
4975,2000-03-01,10137.9297
4976,2000-02-29,10128.3096
4977,2000-02-28,10038.6504
4978,2000-02-25,9862.1201
4979,2000-02-24,10092.6299
4980,2000-02-23,10225.7305
4981,2000-02-22,10304.8398
4982,2000-02-18,10219.5195
4983,2000-02-17,10514.5703
4984,2000-02-16,10561.4102
4985,2000-02-15,10718.0898
4986,2000-02-14,10519.8398
4987,2000-02-11,10425.2100
4988,2000-02-10,10643.6299
4989,2000-02-09,10699.1602
4990,2000-02-08,10957.5996
4991,2000-02-07,10905.7900
4992,2000-02-04,10963.7998
4993,2000-02-03,11013.4404
4994,2000-02-02,11003.2002
4995,2000-02-01,11041.0498
4996,2000-01-31,10940.5303
4997,2000-01-28,10738.8701
4998,2000-01-27,11028.0195
4999,2000-01-26,11032.9902
5000,2000-01-25,11029.8896
5001,2000-01-24,11008.1699
5002,2000-01-21,11251.7100
5003,2000-01-20,11351.2998
5004,2000-01-19,11489.3604
5005,2000-01-18,11560.7197
5006,2000-01-14,11722.9805
5007,2000-01-13,11582.4297
5008,2000-01-12,11551.0996
5009,2000-01-11,11511.0801
5010,2000-01-10,11572.2002
5011,2000-01-07,11522.5596
5012,2000-01-06,11253.2598
5013,2000-01-05,11122.6504
5014,2000-01-04,10997.9297
5015,2000-01-03,11357.5098
